My Account Log In
IP2Location LITE
Home
Free Databases
IP Addresses
Free Plugins
FAQs
Contact
Home United States IP Address Ranges
United States IP Address Ranges
United States has a total of 1,571,238,096 IP address assigned. Below are all IP address ranges in United States.

Data Sources:
i. You can download the complete free data in CSV format from IP2Location LITE DB1.
ii. You can also download the list in firewall format from IP2Location Firewall List.

Begin IP Address	End IP Address	Total Count
129.250.97.254	129.250.98.1	4
129.250.98.16	129.250.98.17	2
129.250.98.42	129.250.112.0	3,543
129.250.112.4	129.250.112.8	5
129.250.112.12	129.250.112.48	37
129.250.112.50	129.250.112.53	4
129.250.112.55	129.250.112.80	26
129.250.112.84	129.250.112.88	5
129.250.112.92	129.250.112.96	5
129.250.112.98	129.250.112.101	4
129.250.112.103	129.250.112.104	2
129.250.112.106	129.250.112.109	4
129.250.112.111	129.250.112.128	18
129.250.112.132	129.250.112.136	5
129.250.112.140	129.250.112.144	5
129.250.112.148	129.250.112.152	5
129.250.112.154	129.250.112.154	1
129.250.112.156	129.250.112.160	5
129.250.112.163	129.250.112.168	6
129.250.112.171	129.250.112.192	22
129.250.112.195	129.250.112.200	6
129.250.112.203	129.250.112.208	6
129.250.112.211	129.250.112.216	6
129.250.112.219	129.250.113.32	70
129.250.113.34	129.250.113.34	1
129.250.113.36	129.250.113.80	45
129.250.113.83	129.250.113.88	6
129.250.113.91	129.250.113.96	6
129.250.113.99	129.250.113.104	6
129.250.113.107	129.250.113.112	6
129.250.113.115	129.250.113.120	6
129.250.113.123	129.250.113.128	6
129.250.113.130	129.250.113.130	1
129.250.113.132	129.250.113.136	5
129.250.113.138	129.250.113.138	1
129.250.113.140	129.250.113.144	5
129.250.113.146	129.250.113.146	1
129.250.113.148	129.250.113.152	5
129.250.113.155	129.250.113.160	6
129.250.113.162	129.250.113.162	1
129.250.113.164	129.250.113.192	29
129.250.113.194	129.250.113.194	1
129.250.113.196	129.250.113.224	29
129.250.113.226	129.250.113.229	4
129.250.113.231	129.250.113.232	2
129.250.113.234	129.250.113.237	4
129.250.113.239	129.250.113.255	17
129.250.115.0	129.250.121.1	1,538
129.250.121.4	129.250.121.25	22
129.250.121.28	129.250.121.41	14
129.250.121.44	129.250.121.44	1
129.250.121.47	129.250.121.48	2
129.250.121.51	129.250.121.52	2
129.250.121.56	129.250.121.56	1
129.250.121.59	129.250.121.59	1
129.250.121.62	129.250.121.69	8
129.250.121.74	129.250.121.77	4
129.250.121.80	129.250.121.80	1
129.250.121.82	129.250.121.164	83
129.250.121.166	129.250.121.197	32
129.250.121.200	129.250.121.200	1
129.250.121.203	129.250.121.204	2
129.250.121.207	129.250.121.221	15
129.250.121.224	129.250.160.65	9,826
129.250.160.68	129.250.160.80	13
129.250.160.84	129.250.160.209	126
129.250.160.211	129.250.160.213	3
129.250.160.215	129.250.160.217	3
129.250.160.219	129.250.160.221	3
129.250.160.223	129.250.160.229	7
129.250.160.231	129.250.160.233	3
129.250.160.235	129.250.160.237	3
129.250.160.239	129.250.192.56	8,010
129.250.192.58	129.250.192.140	83
129.250.192.142	129.250.192.164	23
129.250.192.166	129.250.193.236	327
129.250.193.238	129.250.196.176	707
129.250.196.178	129.250.203.160	1,775
129.250.203.162	129.250.204.184	279
129.250.204.186	129.250.206.132	459
129.250.206.135	129.250.206.248	114
129.250.206.251	129.250.207.36	42
129.250.207.39	129.250.207.48	10
129.250.207.51	129.250.207.112	62
129.250.207.115	129.250.208.242	384
129.250.208.244	129.253.174.255	187,916
129.253.176.0	129.253.178.255	768
129.253.180.0	129.253.255.255	19,456
129.255.0.0	129.255.255.255	65,536
130.0.228.0	130.0.228.255	256
130.1.0.0	130.11.255.255	720,896
130.13.0.0	130.14.255.255	131,072
130.16.0.0	130.23.243.255	521,216
130.23.245.0	130.23.247.255	768
130.23.249.0	130.23.255.255	1,792
130.27.0.0	130.27.255.255	65,536
130.29.0.0	130.31.255.255	196,608
130.33.0.0	130.33.255.255	65,536
130.35.0.0	130.35.111.255	28,672
130.35.116.0	130.36.255.255	101,376
130.38.0.0	130.42.255.255	327,680
130.44.0.0	130.44.208.255	53,504
130.44.210.0	130.50.255.255	404,992
130.52.0.0	130.53.255.255	131,072
130.55.0.0	130.55.255.255	65,536
130.57.0.0	130.58.255.255	131,072
130.64.0.0	130.65.255.255	131,072
130.68.0.0	130.68.255.255	65,536
130.70.0.0	130.72.255.255	196,608
130.74.0.0	130.74.255.255	65,536
130.76.0.0	130.77.255.255	131,072
130.80.0.0	130.81.1.12	65,805
130.81.1.15	130.81.1.52	38
130.81.1.57	130.81.2.12	212
130.81.2.15	130.81.2.52	38
130.81.2.57	130.81.3.12	212
130.81.3.15	130.81.3.52	38
130.81.3.57	130.81.4.16	216
130.81.4.19	130.81.4.20	2
130.81.4.23	130.81.5.0	234
130.81.5.3	130.81.5.4	2
130.81.5.7	130.81.5.93	87
130.81.5.95	130.81.5.97	3
130.81.5.99	130.81.5.124	26
130.81.5.127	130.81.5.128	2
130.81.5.131	130.81.5.132	2
130.81.5.135	130.81.5.136	2
130.81.5.139	130.81.6.93	211
130.81.6.95	130.81.6.97	3
130.81.6.99	130.81.6.124	26
130.81.6.127	130.81.6.128	2
130.81.6.131	130.81.6.132	2
130.81.6.135	130.81.6.136	2
130.81.6.139	130.81.7.112	230
130.81.7.115	130.81.7.116	2
130.81.7.119	130.81.8.64	202
130.81.8.66	130.81.8.68	3
130.81.8.70	130.81.8.124	55
130.81.8.127	130.81.9.112	242
130.81.9.115	130.81.10.64	206
130.81.10.67	130.81.10.68	2
130.81.10.71	130.81.10.157	87
130.81.10.159	130.81.10.161	3
130.81.10.163	130.81.11.80	174
130.81.11.82	130.81.11.84	3
130.81.11.86	130.81.12.112	283
130.81.12.114	130.81.12.116	3
130.81.12.118	130.81.12.128	11
130.81.12.131	130.81.12.132	2
130.81.12.135	130.81.12.236	102
130.81.12.238	130.81.12.240	3
130.81.12.242	130.81.12.248	7
130.81.12.251	130.81.12.252	2
130.81.12.255	130.81.14.0	258
130.81.14.2	130.81.18.165	1,188
130.81.18.168	130.81.18.179	12
130.81.18.182	130.81.20.28	359
130.81.20.30	130.81.20.30	1
130.81.20.32	130.81.20.140	109
130.81.20.142	130.81.20.142	1
130.81.20.144	130.81.21.27	140
130.81.21.32	130.81.21.55	24
130.81.21.57	130.81.21.57	1
130.81.21.59	130.81.21.119	61
130.81.21.121	130.81.21.121	1
130.81.21.123	130.81.135.231	29,293
130.81.135.233	130.81.135.233	1
130.81.135.235	130.81.174.183	9,933
130.81.174.185	130.81.174.185	1
130.81.174.187	130.81.252.32	19,814
130.81.252.34	130.81.252.98	65
130.81.252.100	130.81.252.134	35
130.81.252.136	130.81.252.170	35
130.81.252.172	130.81.254.12	353
130.81.254.15	130.81.254.52	38
130.81.254.57	130.81.254.133	77
130.81.254.135	130.81.254.151	17
130.81.254.154	130.81.254.170	17
130.81.254.172	130.81.255.255	340
130.85.0.0	130.86.255.255	131,072
130.90.0.0	130.91.255.255	131,072
130.94.16.0	130.94.31.255	4,096
130.94.64.0	130.94.79.255	4,096
130.94.89.0	130.94.89.255	256
130.94.195.0	130.94.195.60	61
130.94.195.63	130.94.195.104	42
130.94.195.107	130.94.195.108	2
130.94.195.111	130.94.195.204	94
130.94.195.207	130.94.195.255	49
130.94.201.0	130.94.201.255	256
130.94.243.0	130.94.243.255	256
130.94.245.0	130.94.245.255	256
130.96.0.0	130.96.7.255	2,048
130.96.12.0	130.96.15.255	1,024
130.96.18.0	130.96.19.255	512
130.96.22.0	130.97.255.255	125,440
130.99.0.0	130.99.255.255	65,536
130.101.0.0	130.101.255.255	65,536
130.103.0.0	130.103.255.255	65,536
130.106.0.0	130.111.255.255	393,216
130.114.0.0	130.114.255.255	65,536
130.117.0.0	130.117.0.0	1
130.117.0.3	130.117.0.4	2
130.117.0.7	130.117.0.8	2
130.117.0.11	130.117.0.12	2
130.117.0.15	130.117.0.16	2
130.117.0.19	130.117.0.20	2
130.117.0.23	130.117.0.24	2
130.117.0.27	130.117.0.28	2
130.117.0.31	130.117.0.32	2
130.117.0.35	130.117.0.36	2
130.117.0.39	130.117.0.40	2
130.117.0.43	130.117.0.44	2
130.117.0.47	130.117.0.48	2
130.117.0.51	130.117.0.52	2
130.117.0.55	130.117.0.56	2
130.117.0.59	130.117.0.60	2
130.117.0.63	130.117.0.64	2
130.117.0.67	130.117.0.68	2
130.117.0.71	130.117.0.72	2
130.117.0.75	130.117.0.76	2
130.117.0.79	130.117.0.80	2
130.117.0.83	130.117.0.84	2
130.117.0.87	130.117.0.88	2
130.117.0.91	130.117.0.92	2
130.117.0.95	130.117.0.96	2
130.117.0.99	130.117.0.100	2
130.117.0.103	130.117.0.104	2
130.117.0.107	130.117.0.108	2
130.117.0.111	130.117.0.112	2
130.117.0.115	130.117.0.116	2
130.117.0.119	130.117.0.120	2
130.117.0.123	130.117.0.124	2
130.117.0.127	130.117.0.128	2
130.117.0.131	130.117.0.132	2
130.117.0.135	130.117.0.136	2
130.117.0.139	130.117.0.140	2
130.117.0.143	130.117.0.144	2
130.117.0.147	130.117.0.148	2
130.117.0.151	130.117.0.152	2
130.117.0.155	130.117.0.156	2
130.117.0.159	130.117.0.160	2
130.117.0.163	130.117.0.164	2
130.117.0.167	130.117.0.168	2
130.117.0.171	130.117.0.172	2
130.117.0.175	130.117.0.176	2
130.117.0.179	130.117.0.180	2
130.117.0.183	130.117.0.184	2
130.117.0.187	130.117.0.188	2
130.117.0.191	130.117.0.192	2
130.117.0.195	130.117.0.196	2
130.117.0.199	130.117.0.200	2
130.117.0.203	130.117.0.204	2
130.117.0.207	130.117.0.208	2
130.117.0.211	130.117.0.212	2
130.117.0.215	130.117.0.216	2
130.117.0.219	130.117.0.220	2
130.117.0.223	130.117.0.224	2
130.117.0.227	130.117.0.228	2
130.117.0.231	130.117.0.232	2
130.117.0.235	130.117.0.236	2
130.117.0.239	130.117.0.240	2
130.117.0.243	130.117.0.244	2
130.117.0.247	130.117.0.248	2
130.117.0.251	130.117.0.252	2
130.117.0.255	130.117.1.0	2
130.117.1.3	130.117.1.4	2
130.117.1.7	130.117.1.8	2
130.117.1.11	130.117.1.12	2
130.117.1.15	130.117.1.16	2
130.117.1.19	130.117.1.20	2
130.117.1.23	130.117.1.24	2
130.117.1.27	130.117.1.28	2
130.117.1.31	130.117.1.32	2
130.117.1.35	130.117.1.36	2
130.117.1.39	130.117.1.40	2
130.117.1.43	130.117.1.44	2
130.117.1.47	130.117.1.48	2
130.117.1.51	130.117.1.52	2
130.117.1.55	130.117.1.56	2
130.117.1.59	130.117.1.60	2
130.117.1.63	130.117.1.64	2
130.117.1.67	130.117.1.68	2
130.117.1.71	130.117.1.72	2
130.117.1.75	130.117.1.76	2
130.117.1.79	130.117.1.80	2
130.117.1.83	130.117.1.84	2
130.117.1.87	130.117.1.88	2
130.117.1.91	130.117.1.92	2
130.117.1.95	130.117.1.96	2
130.117.1.99	130.117.1.100	2
130.117.1.103	130.117.1.104	2
130.117.1.107	130.117.1.108	2
130.117.1.111	130.117.1.112	2
130.117.1.115	130.117.1.116	2
130.117.1.119	130.117.1.120	2
130.117.1.123	130.117.1.124	2
130.117.1.127	130.117.1.128	2
130.117.1.131	130.117.1.132	2
130.117.1.135	130.117.1.136	2
130.117.1.139	130.117.1.140	2
130.117.1.143	130.117.1.144	2
130.117.1.147	130.117.1.148	2
130.117.1.151	130.117.1.152	2
130.117.1.155	130.117.1.156	2
130.117.1.159	130.117.1.160	2
130.117.1.163	130.117.1.164	2
130.117.1.167	130.117.1.168	2
130.117.1.171	130.117.1.172	2
130.117.1.175	130.117.1.176	2
130.117.1.179	130.117.1.180	2
130.117.1.183	130.117.1.184	2
130.117.1.187	130.117.1.188	2
130.117.1.191	130.117.1.192	2
130.117.1.195	130.117.1.196	2
130.117.1.199	130.117.1.200	2
130.117.1.203	130.117.1.204	2
130.117.1.207	130.117.1.208	2
130.117.1.211	130.117.1.212	2
130.117.1.215	130.117.1.216	2
130.117.1.219	130.117.1.220	2
130.117.1.223	130.117.1.224	2
130.117.1.227	130.117.1.228	2
130.117.1.231	130.117.1.232	2
130.117.1.235	130.117.1.236	2
130.117.1.239	130.117.1.240	2
130.117.1.242	130.117.1.244	3
130.117.1.247	130.117.1.248	2
130.117.1.250	130.117.1.252	3
130.117.1.255	130.117.2.0	2
130.117.2.3	130.117.2.4	2
130.117.2.7	130.117.2.8	2
130.117.2.11	130.117.2.12	2
130.117.2.15	130.117.2.16	2
130.117.2.19	130.117.2.20	2
130.117.2.23	130.117.2.24	2
130.117.2.27	130.117.2.28	2
130.117.2.31	130.117.2.32	2
130.117.2.35	130.117.2.36	2
130.117.2.39	130.117.2.40	2
130.117.2.43	130.117.2.44	2
130.117.2.47	130.117.2.48	2
130.117.2.51	130.117.2.53	3
130.117.2.55	130.117.2.56	2
130.117.2.59	130.117.2.60	2
130.117.2.63	130.117.2.64	2
130.117.2.67	130.117.2.68	2
130.117.2.71	130.117.2.72	2
130.117.2.75	130.117.2.76	2
130.117.2.79	130.117.2.80	2
130.117.2.83	130.117.2.84	2
130.117.2.87	130.117.2.88	2
130.117.2.91	130.117.2.92	2
130.117.2.95	130.117.2.96	2
130.117.2.99	130.117.2.100	2
130.117.2.103	130.117.2.104	2
130.117.2.107	130.117.2.108	2
130.117.2.111	130.117.2.112	2
130.117.2.115	130.117.2.116	2
130.117.2.119	130.117.2.120	2
130.117.2.123	130.117.2.124	2
130.117.2.127	130.117.2.128	2
130.117.2.131	130.117.2.132	2
130.117.2.135	130.117.2.136	2
130.117.2.139	130.117.2.140	2
130.117.2.143	130.117.2.144	2
130.117.2.147	130.117.2.148	2
130.117.2.151	130.117.2.152	2
130.117.2.155	130.117.2.156	2
130.117.2.159	130.117.2.160	2
130.117.2.163	130.117.2.164	2
130.117.2.167	130.117.2.168	2
130.117.2.171	130.117.2.172	2
130.117.2.175	130.117.2.176	2
130.117.2.179	130.117.2.180	2
130.117.2.183	130.117.2.184	2
130.117.2.187	130.117.2.188	2
130.117.2.190	130.117.2.192	3
130.117.2.195	130.117.2.196	2
130.117.2.199	130.117.2.200	2
130.117.2.203	130.117.2.204	2
130.117.2.207	130.117.2.208	2
130.117.2.211	130.117.2.212	2
130.117.2.215	130.117.2.216	2
130.117.2.219	130.117.2.220	2
130.117.2.223	130.117.2.224	2
130.117.2.227	130.117.2.228	2
130.117.2.231	130.117.2.232	2
130.117.2.235	130.117.2.236	2
130.117.2.239	130.117.2.240	2
130.117.2.243	130.117.2.244	2
130.117.2.247	130.117.2.248	2
130.117.2.251	130.117.2.252	2
130.117.2.255	130.117.3.0	2
130.117.3.3	130.117.3.4	2
130.117.3.7	130.117.3.8	2
130.117.3.11	130.117.3.12	2
130.117.3.15	130.117.3.16	2
130.117.3.19	130.117.3.20	2
130.117.3.23	130.117.3.24	2
130.117.3.27	130.117.3.28	2
130.117.3.31	130.117.3.32	2
130.117.3.35	130.117.3.36	2
130.117.3.39	130.117.3.40	2
130.117.3.43	130.117.3.44	2
130.117.3.47	130.117.3.48	2
130.117.3.51	130.117.3.52	2
130.117.3.55	130.117.3.56	2
130.117.3.59	130.117.3.60	2
130.117.3.63	130.117.3.64	2
130.117.3.67	130.117.3.68	2
130.117.3.71	130.117.3.72	2
130.117.3.75	130.117.3.76	2
130.117.3.79	130.117.3.80	2
130.117.3.83	130.117.3.84	2
130.117.3.87	130.117.3.88	2
130.117.3.91	130.117.3.92	2
130.117.3.95	130.117.3.96	2
130.117.3.99	130.117.3.100	2
130.117.3.103	130.117.3.104	2
130.117.3.107	130.117.3.108	2
130.117.3.111	130.117.3.112	2
130.117.3.115	130.117.3.116	2
130.117.3.119	130.117.3.120	2
130.117.3.123	130.117.3.124	2
130.117.3.127	130.117.3.128	2
130.117.3.131	130.117.3.132	2
130.117.3.135	130.117.3.136	2
130.117.3.139	130.117.3.140	2
130.117.3.143	130.117.3.144	2
130.117.3.147	130.117.3.148	2
130.117.3.151	130.117.3.152	2
130.117.3.155	130.117.3.156	2
130.117.3.159	130.117.3.160	2
130.117.3.163	130.117.3.164	2
130.117.3.167	130.117.3.168	2
130.117.3.171	130.117.3.172	2
130.117.3.175	130.117.3.176	2
130.117.3.179	130.117.3.180	2
130.117.3.183	130.117.3.184	2
130.117.3.187	130.117.3.188	2
130.117.3.191	130.117.3.192	2
130.117.3.195	130.117.3.196	2
130.117.3.199	130.117.3.200	2
130.117.3.203	130.117.3.204	2
130.117.3.207	130.117.3.208	2
130.117.3.211	130.117.3.212	2
130.117.3.215	130.117.3.216	2
130.117.3.219	130.117.3.220	2
130.117.3.223	130.117.3.224	2
130.117.3.227	130.117.3.228	2
130.117.3.231	130.117.3.232	2
130.117.3.235	130.117.3.236	2
130.117.3.239	130.117.3.240	2
130.117.3.243	130.117.3.248	6
130.117.3.251	130.117.3.252	2
130.117.3.255	130.117.4.0	2
130.117.4.2	130.117.4.33	32
130.117.4.36	130.117.8.0	989
130.117.8.2	130.117.8.32	31
130.117.8.34	130.117.8.48	15
130.117.8.50	130.117.8.64	15
130.117.8.66	130.117.8.80	15
130.117.8.82	130.117.8.88	7
130.117.8.90	130.117.9.0	167
130.117.9.2	130.117.9.208	207
130.117.9.210	130.117.9.255	46
130.117.11.0	130.117.11.255	256
130.117.12.52	130.117.12.55	4
130.117.12.64	130.117.14.0	449
130.117.14.3	130.117.14.4	2
130.117.14.7	130.117.14.8	2
130.117.14.11	130.117.14.12	2
130.117.14.15	130.117.14.16	2
130.117.14.19	130.117.14.20	2
130.117.14.23	130.117.14.24	2
130.117.14.27	130.117.14.28	2
130.117.14.30	130.117.14.32	3
130.117.14.35	130.117.14.36	2
130.117.14.39	130.117.14.40	2
130.117.14.43	130.117.14.44	2
130.117.14.47	130.117.14.48	2
130.117.14.51	130.117.14.52	2
130.117.14.55	130.117.14.55	1
130.117.14.59	130.117.14.60	2
130.117.14.63	130.117.14.64	2
130.117.14.67	130.117.14.68	2
130.117.14.71	130.117.14.72	2
130.117.14.75	130.117.14.76	2
130.117.14.79	130.117.14.80	2
130.117.14.83	130.117.14.84	2
130.117.14.86	130.117.14.88	3
130.117.14.91	130.117.14.92	2
130.117.14.95	130.117.14.96	2
130.117.14.99	130.117.14.100	2
130.117.14.102	130.117.14.104	3
130.117.14.107	130.117.14.108	2
130.117.14.111	130.117.14.112	2
130.117.14.115	130.117.14.116	2
130.117.14.119	130.117.14.120	2
130.117.14.123	130.117.14.124	2
130.117.14.127	130.117.14.128	2
130.117.14.131	130.117.14.132	2
130.117.14.135	130.117.14.136	2
130.117.14.139	130.117.14.140	2
130.117.14.143	130.117.14.144	2
130.117.14.147	130.117.14.148	2
130.117.14.151	130.117.14.152	2
130.117.14.154	130.117.14.156	3
130.117.14.159	130.117.14.160	2
130.117.14.163	130.117.14.164	2
130.117.14.167	130.117.14.168	2
130.117.14.170	130.117.14.172	3
130.117.14.175	130.117.14.176	2
130.117.14.179	130.117.14.180	2
130.117.14.182	130.117.14.184	3
130.117.14.186	130.117.14.188	3
130.117.14.190	130.117.14.192	3
130.117.14.195	130.117.14.196	2
130.117.14.199	130.117.14.200	2
130.117.14.203	130.117.14.204	2
130.117.14.207	130.117.14.208	2
130.117.14.211	130.117.14.212	2
130.117.14.215	130.117.14.216	2
130.117.14.218	130.117.14.220	3
130.117.14.223	130.117.14.224	2
130.117.14.227	130.117.14.228	2
130.117.14.231	130.117.14.232	2
130.117.14.235	130.117.14.236	2
130.117.14.238	130.117.14.240	3
130.117.14.243	130.117.14.244	2
130.117.14.247	130.117.14.248	2
130.117.14.251	130.117.14.252	2
130.117.14.255	130.117.15.0	2
130.117.15.3	130.117.15.4	2
130.117.15.7	130.117.15.8	2
130.117.15.11	130.117.15.12	2
130.117.15.15	130.117.15.16	2
130.117.15.19	130.117.15.20	2
130.117.15.23	130.117.15.24	2
130.117.15.26	130.117.15.28	3
130.117.15.31	130.117.15.32	2
130.117.15.35	130.117.15.36	2
130.117.15.39	130.117.15.40	2
130.117.15.43	130.117.15.44	2
130.117.15.47	130.117.15.48	2
130.117.15.51	130.117.15.52	2
130.117.15.54	130.117.15.56	3
130.117.15.59	130.117.15.60	2
130.117.15.62	130.117.15.64	3
130.117.15.67	130.117.15.68	2
130.117.15.71	130.117.15.72	2
130.117.15.75	130.117.15.76	2
130.117.15.79	130.117.15.80	2
130.117.15.83	130.117.15.84	2
130.117.15.87	130.117.15.87	1
130.117.15.91	130.117.15.92	2
130.117.15.94	130.117.15.96	3
130.117.15.99	130.117.15.100	2
130.117.15.103	130.117.15.104	2
130.117.15.107	130.117.15.108	2
130.117.15.111	130.117.15.112	2
130.117.15.115	130.117.15.115	1
130.117.15.119	130.117.15.120	2
130.117.15.123	130.117.15.124	2
130.117.15.127	130.117.15.128	2
130.117.15.131	130.117.15.132	2
130.117.15.135	130.117.15.136	2
130.117.15.139	130.117.15.140	2
130.117.15.142	130.117.15.144	3
130.117.15.147	130.117.15.148	2
130.117.15.151	130.117.15.152	2
130.117.15.155	130.117.15.156	2
130.117.15.159	130.117.15.160	2
130.117.15.163	130.117.15.164	2
130.117.15.167	130.117.15.168	2
130.117.15.171	130.117.15.172	2
130.117.15.175	130.117.15.176	2
130.117.15.179	130.117.15.180	2
130.117.15.183	130.117.15.184	2
130.117.15.186	130.117.15.188	3
130.117.15.191	130.117.15.192	2
130.117.15.195	130.117.15.196	2
130.117.15.199	130.117.15.200	2
130.117.15.203	130.117.15.204	2
130.117.15.207	130.117.15.208	2
130.117.15.211	130.117.15.212	2
130.117.15.215	130.117.15.216	2
130.117.15.218	130.117.15.220	3
130.117.15.222	130.117.15.224	3
130.117.15.226	130.117.15.228	3
130.117.15.231	130.117.15.232	2
130.117.15.235	130.117.15.236	2
130.117.15.239	130.117.15.240	2
130.117.15.243	130.117.15.244	2
130.117.15.247	130.117.15.248	2
130.117.15.251	130.117.15.252	2
130.117.15.255	130.117.15.255	1
130.117.16.4	130.117.16.4	1
130.117.16.6	130.117.16.8	3
130.117.16.10	130.117.16.12	3
130.117.16.14	130.117.16.16	3
130.117.16.18	130.117.16.28	11
130.117.16.30	130.117.16.32	3
130.117.16.34	130.117.16.36	3
130.117.16.38	130.117.16.39	2
130.117.16.44	130.117.16.44	1
130.117.16.46	130.117.16.52	7
130.117.16.54	130.117.16.56	3
130.117.16.58	130.117.16.60	3
130.117.16.62	130.117.16.64	3
130.117.16.67	130.117.16.72	6
130.117.16.74	130.117.16.76	3
130.117.16.78	130.117.16.79	2
130.117.16.88	130.117.16.88	1
130.117.16.90	130.117.16.92	3
130.117.16.94	130.117.16.95	2
130.117.16.100	130.117.16.100	1
130.117.16.102	130.117.16.108	7
130.117.16.110	130.117.16.112	3
130.117.16.114	130.117.16.116	3
130.117.16.119	130.117.16.120	2
130.117.16.123	130.117.16.124	2
130.117.16.127	130.117.16.128	2
130.117.16.131	130.117.16.212	82
130.117.16.215	130.117.16.240	26
130.117.16.242	130.117.16.247	6
130.117.16.252	130.117.17.19	24
130.117.17.24	130.117.17.36	13
130.117.17.38	130.117.17.43	6
130.117.17.48	130.117.17.84	37
130.117.17.86	130.117.17.104	19
130.117.17.106	130.117.17.124	19
130.117.17.126	130.117.17.152	27
130.117.17.154	130.117.17.164	11
130.117.17.166	130.117.17.172	7
130.117.17.174	130.117.17.180	7
130.117.17.182	130.117.17.184	3
130.117.17.186	130.117.17.204	19
130.117.17.206	130.117.17.232	27
130.117.17.234	130.117.18.8	31
130.117.18.10	130.117.18.24	15
130.117.18.26	130.117.18.152	127
130.117.18.154	130.117.18.184	31
130.117.18.186	130.117.18.192	7
130.117.18.194	130.117.18.200	7
130.117.18.202	130.117.18.203	2
130.117.18.208	130.117.18.216	9
130.117.18.218	130.117.18.224	7
130.117.18.226	130.117.18.232	7
130.117.18.234	130.117.18.235	2
130.117.18.240	130.117.18.244	5
130.117.18.246	130.117.18.248	3
130.117.18.250	130.117.19.0	7
130.117.19.2	130.117.19.3	2
130.117.19.6	130.117.19.8	3
130.117.19.10	130.117.19.16	7
130.117.19.18	130.117.19.20	3
130.117.19.22	130.117.19.32	11
130.117.19.34	130.117.19.40	7
130.117.19.42	130.117.19.44	3
130.117.19.46	130.117.19.52	7
130.117.19.54	130.117.19.64	11
130.117.19.66	130.117.19.100	35
130.117.19.102	130.117.19.104	3
130.117.19.106	130.117.19.112	7
130.117.19.114	130.117.19.116	3
130.117.19.118	130.117.19.132	15
130.117.19.134	130.117.19.136	3
130.117.19.138	130.117.19.140	3
130.117.19.142	130.117.19.144	3
130.117.19.146	130.117.19.148	3
130.117.19.150	130.117.19.152	3
130.117.19.154	130.117.19.156	3
130.117.19.158	130.117.19.160	3
130.117.19.162	130.117.19.168	7
130.117.19.170	130.117.19.172	3
130.117.19.174	130.117.19.184	11
130.117.19.186	130.117.19.196	11
130.117.19.198	130.117.19.208	11
130.117.19.210	130.117.19.212	3
130.117.19.214	130.117.19.224	11
130.117.19.226	130.117.19.236	11
130.117.19.238	130.117.19.240	3
130.117.19.242	130.117.19.244	3
130.117.19.246	130.117.19.248	3
130.117.19.250	130.117.20.1	8
130.117.20.3	130.117.20.8	6
130.117.20.10	130.117.20.16	7
130.117.20.18	130.117.20.19	2
130.117.20.24	130.117.20.28	5
130.117.20.30	130.117.20.32	3
130.117.20.34	130.117.20.40	7
130.117.20.42	130.117.20.56	15
130.117.20.58	130.117.20.60	3
130.117.20.62	130.117.20.64	3
130.117.20.66	130.117.20.68	3
130.117.20.70	130.117.20.76	7
130.117.20.78	130.117.20.112	35
130.117.20.114	130.117.20.115	2
130.117.20.120	130.117.20.124	5
130.117.20.126	130.117.20.128	3
130.117.20.130	130.117.20.135	6
130.117.20.144	130.117.20.156	13
130.117.20.158	130.117.20.160	3
